"총조사인구 총괄(시군구/성/5세연령별)"

"C행정구역별","행정구역별","C연령별","연령별","시점","인구 (명)","남자 (명)","여자 (명)","성비(명) (%)"
'26010," 중구",'40,"35 - 39세",2010,18018,8870,9148,97.00
'26010," 중구",'45,"40 - 44세",2010,20895,10097,10798,93.50
'26010," 중구",'50,"45 - 49세",2010,22474,11314,11160,101.40
'26010," 중구",'55,"50 - 54세",2010,20370,10123,10247,98.80
'26010," 중구",'60,"55 - 59세",2010,14588,7286,7302,99.80
'26010," 중구",'65,"60 - 64세",2010,9954,5082,4872,104.30
'26010," 중구",'70,"65 - 69세",2010,7131,3396,3735,90.90
'26010," 중구",'75,"70 - 74세",2010,5084,2262,2822,80.20
'26010," 중구",'80,"75 - 79세",2010,3146,1157,1989,58.20
'26010," 중구",'85,"80 - 84세",2010,1654,435,1219,35.70
'26010," 중구",'90,"85세이상",2010,1020,188,832,22.60
'26010," 중구",'96,"15세미만",2010,35495,18971,16524,114.80
'26010," 중구",'97,"15 - 64세",2010,167843,86330,81513,105.90
'26010," 중구",'98,"65세이상",2010,18035,7438,10597,70.20
'26010," 중구",'99,"평균연령",2010,37.5,36.3,38.8,
'26010," 중구",'9A,"연령중위수",2010,38.9,37.3,40.3,
'26020," 남구",'00,"계",2010,332617,169544,163073,104.00
'26020," 남구",'05,"0 - 4세",2010,14421,7533,6888,109.40
'26020," 남구",'10,"5 - 9세",2010,16486,8751,7735,113.10
'26020," 남구",'15,"10 - 14세",2010,25907,13727,12180,112.70
'26020," 남구",'20,"15 - 19세",2010,27432,15317,12115,126.40
'26020," 남구",'25,"20 - 24세",2010,20731,11838,8893,133.10
'26020," 남구",'30,"25 - 29세",2010,24560,12742,11818,107.80
'26020," 남구",'35,"30 - 34세",2010,25036,12741,12295,103.60
'26020," 남구",'40,"35 - 39세",2010,28628,13579,15049,90.20
'26020," 남구",'45,"40 - 44세",2010,34125,16351,17774,92.00
'26020," 남구",'50,"45 - 49세",2010,34136,17324,16812,103.00
'26020," 남구",'55,"50 - 54세",2010,29259,14694,14565,100.90
'26020," 남구",'60,"55 - 59세",2010,19538,10055,9483,106.00
'26020," 남구",'65,"60 - 64세",2010,12277,6477,5800,111.70
'26020," 남구",'70,"65 - 69세",2010,8001,4007,3994,100.30
'26020," 남구",'75,"70 - 74세",2010,5539,2444,3095,79.00
'26020," 남구",'80,"75 - 79세",2010,3445,1267,2178,58.20
'26020," 남구",'85,"80 - 84세",2010,1935,479,1456,32.90
'26020," 남구",'90,"85세이상",2010,1161,218,943,23.10
'26020," 남구",'96,"15세미만",2010,56814,30011,26803,112.00
'26020," 남구",'97,"15 - 64세",2010,255722,131118,124604,105.20
'26020," 남구",'98,"65세이상",2010,20081,8415,11666,72.10
'26020," 남구",'99,"평균연령",2010,35.9,35.0,36.9,
'26020," 남구",'9A,"연령중위수",2010,37.2,35.9,38.4,
'26030," 동구",'00,"계",2010,164051,86582,77469,111.80
'26030," 동구",'05,"0 - 4세",2010,8866,4638,4228,109.70
'26030," 동구",'10,"5 - 9세",2010,8168,4263,3905,109.20
'26030," 동구",'15,"10 - 14세",2010,10774,5618,5156,109.00
'26030," 동구",'20,"15 - 19세",2010,11821,6709,5112,131.20
'26030," 동구",'25,"20 - 24세",2010,9570,5695,3875,147.00
'26030," 동구",'30,"25 - 29세",2010,14796,8267,6529,126.60
'26030," 동구",'35,"30 - 34세",2010,14538,8061,6477,124.50
'26030," 동구",'40,"35 - 39세",2010,13270,7081,6189,114.40
'26030," 동구",'45,"40 - 44세",2010,13470,6722,6748,99.60
'26030," 동구",'50,"45 - 49세",2010,15845,7706,8139,94.70
'26030," 동구",'55,"50 - 54세",2010,16787,8593,8194,104.90
'26030," 동구",'60,"55 - 59세",2010,10926,6009,4917,122.20
'26030," 동구",'65,"60 - 64세",2010,6336,3604,2732,131.90
'26030," 동구",'70,"65 - 69세",2010,3508,1841,1667,110.40
'26030," 동구",'75,"70 - 74세",2010,2259,1016,1243,81.70
'26030," 동구",'80,"75 - 79세",2010,1475,450,1025,43.90
'26030," 동구",'85,"80 - 84세",2010,941,204,737,27.70
'26030," 동구",'90,"85세이상",2010,701,105,596,17.60
'26030," 동구",'96,"15세미만",2010,27808,14519,13289,109.30
'26030," 동구",'97,"15 - 64세",2010,127359,68447,58912,116.20
'26030," 동구",'98,"65세이상",2010,8884,3616,5268,68.60
'26030," 동구",'99,"평균연령",2010,35.9,35.1,36.8,
'26030," 동구",'9A,"연령중위수",2010,36.3,35.0,37.8,
'26040," 북구",'00,"계",2010,167821,86986,80835,107.60
'26040," 북구",'05,"0 - 4세",2010,11573,5921,5652,104.80
'26040," 북구",'10,"5 - 9세",2010,10989,5829,5160,113.00
'26040," 북구",'15,"10 - 14세",2010,14844,7924,6920,114.50
'26040," 북구",'20,"15 - 19세",2010,13208,7346,5862,125.30
'26040," 북구",'25,"20 - 24세",2010,7844,4618,3226,143.10
'26040," 북구",'30,"25 - 29세",2010,10367,5187,5180,100.10
'26040," 북구",'35,"30 - 34세",2010,15587,7956,7631,104.30
'26040," 북구",'40,"35 - 39세",2010,16813,8278,8535,97.00
'26040," 북구",'45,"40 - 44세",2010,18872,9438,9434,100.00
'26040," 북구",'50,"45 - 49세",2010,17060,9564,7496,127.60
'26040," 북구",'55,"50 - 54세",2010,11153,6104,5049,120.90
'26040," 북구",'60,"55 - 59세",2010,6407,3389,3018,112.30
'26040," 북구",'65,"60 - 64세",2010,4224,2100,2124,98.90
'26040," 북구",'70,"65 - 69세",2010,3045,1381,1664,83.00
'26040," 북구",'75,"70 - 74세",2010,2480,997,1483,67.20
'26040," 북구",'80,"75 - 79세",2010,1711,567,1144,49.60
'26040," 북구",'85,"80 - 84세",2010,1011,267,744,35.90
'26040," 북구",'90,"85세이상",2010,633,120,513,23.40
'26040," 북구",'96,"15세미만",2010,37406,19674,17732,111.00
'26040," 북구",'97,"15 - 64세",2010,121535,63980,57555,111.20
'26040," 북구",'98,"65세이상",2010,8880,3332,5548,60.10
'26040," 북구",'99,"평균연령",2010,33.4,32.7,34.2,
'26040," 북구",'9A,"연령중위수",2010,34.8,34.2,35.5,
'26310," 울주군",'00,"계",2010,185811,95018,90793,104.70
'26310," 울주군",'05,"0 - 4세",2010,10531,5461,5070,107.70
'26310," 울주군",'10,"5 - 9세",2010,11598,6078,5520,110.10
'26310," 울주군",'15,"10 - 14세",2010,14263,7512,6751,111.30
'26310," 울주군",'20,"15 - 19세",2010,13413,7595,5818,130.50
'26310," 울주군",'25,"20 - 24세",2010,8430,4940,3490,141.50
'26310," 울주군",'30,"25 - 29세",2010,10647,5603,5044,111.10
'26310," 울주군",'35,"30 - 34세",2010,14539,7401,7138,103.70
'26310," 울주군",'40,"35 - 39세",2010,18397,9196,9201,99.90
'26310," 울주군",'45,"40 - 44세",2010,18223,9577,8646,110.80
'26310," 울주군",'50,"45 - 49세",2010,15922,8646,7276,118.80
'26310," 울주군",'55,"50 - 54세",2010,13558,7085,6473,109.50
'26310," 울주군",'60,"55 - 59세",2010,9825,5068,4757,106.50
'26310," 울주군",'65,"60 - 64세",2010,7232,3604,3628,99.30
'26310," 울주군",'70,"65 - 69세",2010,5957,2628,3329,78.90
'26310," 울주군",'75,"70 - 74세",2010,5533,2275,3258,69.80
'26310," 울주군",'80,"75 - 79세",2010,4022,1400,2622,53.40
'26310," 울주군",'85,"80 - 84세",2010,2342,663,1679,39.50
'26310," 울주군",'90,"85세이상",2010,1379,286,1093,26.20
'26310," 울주군",'96,"15세미만",2010,36392,19051,17341,109.90
'26310," 울주군",'97,"15 - 64세",2010,130186,68715,61471,111.80
'26310," 울주군",'98,"65세이상",2010,19233,7252,11981,60.50
'26310," 울주군",'99,"평균연령",2010,36.9,35.5,38.4,
'26310," 울주군",'9A,"연령중위수",2010,37.7,36.8,38.6,
'31,"경기도",'00,"계",2010,11196053,5599570,5596483,100.10
'31,"경기도",'05,"0 - 4세",2010,599224,307459,291765,105.40
'31,"경기도",'10,"5 - 9세",2010,635460,328270,307190,106.90
'31,"경기도",'15,"10 - 14세",2010,797332,413012,384320,107.50
'31,"경기도",'20,"15 - 19세",2010,815660,426147,389513,109.40
'31,"경기도",'25,"20 - 24세",2010,685567,357162,328405,108.80
'31,"경기도",'30,"25 - 29세",2010,821115,416451,404664,102.90
'31,"경기도",'35,"30 - 34세",2010,924453,461923,462530,99.90
'31,"경기도",'40,"35 - 39세",2010,1074259,537506,536753,100.10
'31,"경기도",'45,"40 - 44세",2010,1059502,533139,526363,101.30
'31,"경기도",'50,"45 - 49세",2010,992903,507910,484993,104.70
'31,"경기도",'55,"50 - 54세",2010,837407,429542,407865,105.30
'31,"경기도",'60,"55 - 59세",2010,544701,273813,270888,101.10
'31,"경기도",'65,"60 - 64세",2010,409903,198526,211377,93.90
'31,"경기도",'70,"65 - 69세",2010,340181,155571,184610,84.30
'31,"경기도",'75,"70 - 74세",2010,287751,124663,163088,76.40
'31,"경기도",'80,"75 - 79세",2010,195126,75760,119366,63.50
'31,"경기도",'85,"80 - 84세",2010,106859,34224,72635,47.10
'31,"경기도",'90,"85세이상",2010,68650,18492,50158,36.90
'31,"경기도",'96,"15세미만",2010,2032016,1048741,983275,106.70
'31,"경기도",'97,"15 - 64세",2010,8165470,4142119,4023351,103.00
'31,"경기도",'98,"65세이상",2010,998567,408710,589857,69.30
'31,"경기도",'99,"평균연령",2010,36.2,35.3,37.1,
'31,"경기도",'9A,"연령중위수",2010,36.6,35.9,37.3,
'3100C," 읍부",'00,"계",2010,1187054,596518,590536,101.00
'3100C," 읍부",'05,"0 - 4세",2010,79265,40898,38367,106.60
'3100C," 읍부",'10,"5 - 9세",2010,78256,40386,37870,106.60
'3100C," 읍부",'15,"10 - 14세",2010,84913,43403,41510,104.60
'3100C," 읍부",'20,"15 - 19세",2010,76054,39380,36674,107.40
'3100C," 읍부",'25,"20 - 24세",2010,61024,32225,28799,111.90
'3100C," 읍부",'30,"25 - 29세",2010,78284,39132,39152,99.90
'3100C," 읍부",'35,"30 - 34세",2010,103613,50805,52808,96.20
'3100C," 읍부",'40,"35 - 39세",2010,123538,63290,60248,105.00
'3100C," 읍부",'45,"40 - 44세",2010,109724,58250,51474,113.20
'3100C," 읍부",'50,"45 - 49세",2010,95058,50331,44727,112.50
'3100C," 읍부",'55,"50 - 54세",2010,80694,41258,39436,104.60
'3100C," 읍부",'60,"55 - 59세",2010,56353,28057,28296,99.20
'3100C," 읍부",'65,"60 - 64세",2010,44460,21140,23320,90.70
'3100C," 읍부",'70,"65 - 69세",2010,39591,17917,21674,82.70
'3100C," 읍부",'75,"70 - 74세",2010,34130,14919,19211,77.70
'3100C," 읍부",'80,"75 - 79세",2010,22879,9118,13761,66.30
'3100C," 읍부",'85,"80 - 84세",2010,11842,3880,7962,48.70
'3100C," 읍부",'90,"85세이상",2010,7376,2129,5247,40.60
'3100C," 읍부",'96,"15세미만",2010,242434,124687,117747,105.90
'3100C," 읍부",'97,"15 - 64세",2010,828802,423868,404934,104.70
'3100C," 읍부",'98,"65세이상",2010,115818,47963,67855,70.70
'3100C," 읍부",'99,"평균연령",2010,35.9,35.1,36.8,
'3100C," 읍부",'9A,"연령중위수",2010,36.4,36.1,36.7,
'3100D," 면부",'00,"계",2010,729677,372270,357407,104.20
'3100D," 면부",'05,"0 - 4세",2010,27359,14035,13324,105.30
'3100D," 면부",'10,"5 - 9세",2010,29802,15487,14315,108.20
'3100D," 면부",'15,"10 - 14세",2010,39279,20500,18779,109.20
'3100D," 면부",'20,"15 - 19세",2010,49146,25781,23365,110.30
'3100D," 면부",'25,"20 - 24세",2010,44844,25669,19175,133.90
'3100D," 면부",'30,"25 - 29세",2010,47833,28391,19442,146.00
'3100D," 면부",'35,"30 - 34세",2010,43688,24144,19544,123.50
'3100D," 면부",'40,"35 - 39세",2010,48285,26435,21850,121.00
'3100D," 면부",'45,"40 - 44세",2010,51087,27369,23718,115.40
'3100D," 면부",'50,"45 - 49세",2010,58458,30688,27770,110.50
'3100D," 면부",'55,"50 - 54세",2010,61680,31909,29771,107.20
'3100D," 면부",'60,"55 - 59세",2010,49607,24869,24738,100.50
'3100D," 면부",'65,"60 - 64세",2010,41579,20538,21041,97.60
'3100D," 면부",'70,"65 - 69세",2010,40110,18509,21601,85.70
'3100D," 면부",'75,"70 - 74세",2010,39651,17565,22086,79.50
'3100D," 면부",'80,"75 - 79세",2010,29391,11928,17463,68.30
'3100D," 면부",'85,"80 - 84세",2010,16336,5288,11048,47.90
'3100D," 면부",'90,"85세이상",2010,11542,3165,8377,37.80
'3100D," 면부",'96,"15세미만",2010,96440,50022,46418,107.80
'3100D," 면부",'97,"15 - 64세",2010,496207,265793,230414,115.40
'3100D," 면부",'98,"65세이상",2010,137030,56455,80575,70.10
'3100D," 면부",'99,"평균연령",2010,42.6,40.7,44.5,
'3100D," 면부",'9A,"연령중위수",2010,43.3,41.0,46.0,
'3100E," 동부",'00,"계",2010,9279322,4630782,4648540,99.60
'3100E," 동부",'05,"0 - 4세",2010,492600,252526,240074,105.20
'3100E," 동부",'10,"5 - 9세",2010,527402,272397,255005,106.80
'3100E," 동부",'15,"10 - 14세",2010,673140,349109,324031,107.70
'3100E," 동부",'20,"15 - 19세",2010,690460,360986,329474,109.60
'3100E," 동부",'25,"20 - 24세",2010,579699,299268,280431,106.70
'3100E," 동부",'30,"25 - 29세",2010,694998,348928,346070,100.80
'3100E," 동부",'35,"30 - 34세",2010,777152,386974,390178,99.20
'3100E," 동부",'40,"35 - 39세",2010,902436,447781,454655,98.50
'3100E," 동부",'45,"40 - 44세",2010,898691,447520,451171,99.20
'3100E," 동부",'50,"45 - 49세",2010,839387,426891,412496,103.50
'3100E," 동부",'55,"50 - 54세",2010,695033,356375,338658,105.20
'3100E," 동부",'60,"55 - 59세",2010,438741,220887,217854,101.40
'3100E," 동부",'65,"60 - 64세",2010,323864,156848,167016,93.90
'3100E," 동부",'70,"65 - 69세",2010,260480,119145,141335,84.30
'3100E," 동부",'75,"70 - 74세",2010,213970,92179,121791,75.70
'3100E," 동부",'80,"75 - 79세",2010,142856,54714,88142,62.10
'3100E," 동부",'85,"80 - 84세",2010,78681,25056,53625,46.70
'3100E," 동부",'90,"85세이상",2010,49732,13198,36534,36.10
'3100E," 동부",'96,"15세미만",2010,1693142,874032,819110,106.70
'3100E," 동부",'97,"15 - 64세",2010,6840461,3452458,3388003,101.90
'3100E," 동부",'98,"65세이상",2010,745719,304292,441427,68.90
'3100E," 동부",'99,"평균연령",2010,35.8,34.9,36.6,
'3100E," 동부",'9A,"연령중위수",2010,36.2,35.6,36.9,
'31010," 수원시",'00,"계",2010,1054053,529820,524233,101.10
'31010," 수원시",'05,"0 - 4세",2010,53153,27384,25769,106.30
'31010," 수원시",'10,"5 - 9세",2010,57221,29678,27543,107.80
'31010," 수원시",'15,"10 - 14세",2010,77148,40166,36982,108.60
'31010," 수원시",'20,"15 - 19세",2010,84800,44519,40281,110.50
'31010," 수원시",'25,"20 - 24세",2010,74897,38820,36077,107.60
'31010," 수원시",'30,"25 - 29세",2010,90151,46339,43812,105.80
'31010," 수원시",'35,"30 - 34세",2010,91774,47073,44701,105.30
'31010," 수원시",'40,"35 - 39세",2010,98693,49263,49430,99.70
'31010," 수원시",'45,"40 - 44세",2010,101512,49579,51933,95.50
'31010," 수원시",'50,"45 - 49세",2010,96352,49045,47307,103.70
'31010," 수원시",'55,"50 - 54세",2010,75015,38911,36104,107.80
'31010," 수원시",'60,"55 - 59세",2010,45945,23111,22834,101.20
'31010," 수원시",'65,"60 - 64세",2010,33134,16317,16817,97.00
'31010," 수원시",'70,"65 - 69세",2010,25879,11855,14024,84.50
'31010," 수원시",'75,"70 - 74세",2010,20752,8679,12073,71.90
'31010," 수원시",'80,"75 - 79세",2010,14182,5277,8905,59.30
'31010," 수원시",'85,"80 - 84세",2010,8233,2491,5742,43.40
'31010," 수원시",'90,"85세이상",2010,5212,1313,3899,33.70
'31010," 수원시",'96,"15세미만",2010,187522,97228,90294,107.70
'31010," 수원시",'97,"15 - 64세",2010,792273,402977,389296,103.50
'31010," 수원시",'98,"65세이상",2010,74258,29615,44643,66.30
'31010," 수원시",'99,"평균연령",2010,35.0,34.1,35.9,
'31010," 수원시",'9A,"연령중위수",2010,34.9,34.0,35.8,
'31011," 수원시 장안구",'00,"계",2010,286084,143917,142167,101.20
'31011," 수원시 장안구",'05,"0 - 4세",2010,13596,6952,6644,104.60
'31011," 수원시 장안구",'10,"5 - 9세",2010,15760,8204,7556,108.60
'31011," 수원시 장안구",'15,"10 - 14세",2010,21642,11257,10385,108.40
'31011," 수원시 장안구",'20,"15 - 19세",2010,24656,13294,11362,117.00
'31011," 수원시 장안구",'25,"20 - 24세",2010,20434,11172,9262,120.60
'31011," 수원시 장안구",'30,"25 - 29세",2010,21009,11189,9820,113.90
'31011," 수원시 장안구",'35,"30 - 34세",2010,21527,10773,10754,100.20
'31011," 수원시 장안구",'40,"35 - 39세",2010,25991,12673,13318,95.20
'31011," 수원시 장안구",'45,"40 - 44세",2010,28334,13782,14552,94.70
'31011," 수원시 장안구",'50,"45 - 49세",2010,26582,13541,13041,103.80
'31011," 수원시 장안구",'55,"50 - 54세",2010,20656,10605,10051,105.50
'31011," 수원시 장안구",'60,"55 - 59세",2010,12928,6489,6439,100.80
'31011," 수원시 장안구",'65,"60 - 64세",2010,9611,4705,4906,95.90
'31011," 수원시 장안구",'70,"65 - 69세",2010,7768,3524,4244,83.00
'31011," 수원시 장안구",'75,"70 - 74세",2010,6493,2704,3789,71.40
'31011," 수원시 장안구",'80,"75 - 79세",2010,4543,1715,2828,60.60
'31011," 수원시 장안구",'85,"80 - 84세",2010,2737,857,1880,45.60
'31011," 수원시 장안구",'90,"85세이상",2010,1817,481,1336,36.00
'31011," 수원시 장안구",'96,"15세미만",2010,50998,26413,24585,107.40
'31011," 수원시 장안구",'97,"15 - 64세",2010,211728,108223,103505,104.60
'31011," 수원시 장안구",'98,"65세이상",2010,23358,9281,14077,65.90
'31011," 수원시 장안구",'99,"평균연령",2010,35.6,34.5,36.7,
'31011," 수원시 장안구",'9A,"연령중위수",2010,36.0,34.6,37.2,
'31012," 수원시 권선구",'00,"계",2010,298748,149967,148781,100.80
'31012," 수원시 권선구",'05,"0 - 4세",2010,14448,7421,7027,105.60
'31012," 수원시 권선구",'10,"5 - 9세",2010,15658,8197,7461,109.90
'31012," 수원시 권선구",'15,"10 - 14세",2010,21543,11088,10455,106.10
'31012," 수원시 권선구",'20,"15 - 19세",2010,23224,12196,11028,110.60
'31012," 수원시 권선구",'25,"20 - 24세",2010,20366,10115,10251,98.70
'31012," 수원시 권선구",'30,"25 - 29세",2010,26744,13496,13248,101.90
'31012," 수원시 권선구",'35,"30 - 34세",2010,26191,13620,12571,108.30
'31012," 수원시 권선구",'40,"35 - 39세",2010,27406,13918,13488,103.20
'31012," 수원시 권선구",'45,"40 - 44세",2010,28334,13765,14569,94.50
'31012," 수원시 권선구",'50,"45 - 49세",2010,28118,14294,13824,103.40
'31012," 수원시 권선구",'55,"50 - 54세",2010,22423,11621,10802,107.60
'31012," 수원시 권선구",'60,"55 - 59세",2010,13795,7027,6768,103.80
'31012," 수원시 권선구",'65,"60 - 64세",2010,9604,4812,4792,100.40
'31012," 수원시 권선구",'70,"65 - 69세",2010,7365,3460,3905,88.60
'31012," 수원시 권선구",'75,"70 - 74세",2010,5790,2394,3396,70.50
'31012," 수원시 권선구",'80,"75 - 79세",2010,3986,1503,2483,60.50
'31012," 수원시 권선구",'85,"80 - 84세",2010,2318,697,1621,43.00
'31012," 수원시 권선구",'90,"85세이상",2010,1435,343,1092,31.40
'31012," 수원시 권선구",'96,"15세미만",2010,51649,26706,24943,107.10
'31012," 수원시 권선구",'97,"15 - 64세",2010,226205,114864,111341,103.20
'31012," 수원시 권선구",'98,"65세이상",2010,20894,8397,12497,67.20
'31012," 수원시 권선구",'99,"평균연령",2010,35.3,34.5,36.1,
'31012," 수원시 권선구",'9A,"연령중위수",2010,35.2,34.6,35.9,
'31013," 수원시 팔달구",'00,"계",2010,210885,104754,106131,98.70
'31013," 수원시 팔달구",'05,"0 - 4세",2010,9354,4840,4514,107.20
'31013," 수원시 팔달구",'10,"5 - 9세",2010,9289,4751,4538,104.70
'31013," 수원시 팔달구",'15,"10 - 14세",2010,12445,6460,5985,107.90
'31013," 수원시 팔달구",'20,"15 - 19세",2010,14344,7381,6963,106.00
'31013," 수원시 팔달구",'25,"20 - 24세",2010,15940,8089,7851,103.00
'31013," 수원시 팔달구",'30,"25 - 29세",2010,20221,9988,10233,97.60
'31013," 수원시 팔달구",'35,"30 - 34세",2010,19105,9969,9136,109.10
'31013," 수원시 팔달구",'40,"35 - 39세",2010,18465,9533,8932,106.70
'31013," 수원시 팔달구",'45,"40 - 44세",2010,17845,8919,8926,99.90
'31013," 수원시 팔달구",'50,"45 - 49세",2010,18077,8896,9181,96.90
'31013," 수원시 팔달구",'55,"50 - 54세",2010,16555,8220,8335,98.60
'31013," 수원시 팔달구",'60,"55 - 59세",2010,11587,5652,5935,95.20
'31013," 수원시 팔달구",'65,"60 - 64세",2010,8845,4289,4556,94.10
'31013," 수원시 팔달구",'70,"65 - 69세",2010,6895,3197,3698,86.50
'31013," 수원시 팔달구",'75,"70 - 74세",2010,5296,2323,2973,78.10
'31013," 수원시 팔달구",'80,"75 - 79세",2010,3475,1342,2133,62.90
'31013," 수원시 팔달구",'85,"80 - 84세",2010,1912,586,1326,44.20
'31013," 수원시 팔달구",'90,"85세이상",2010,1235,319,916,34.80
'31013," 수원시 팔달구",'96,"15세미만",2010,31088,16051,15037,106.70
'31013," 수원시 팔달구",'97,"15 - 64세",2010,160984,80936,80048,101.10
'31013," 수원시 팔달구",'98,"65세이상",2010,18813,7767,11046,70.30
'31013," 수원시 팔달구",'99,"평균연령",2010,37.0,36.1,38.0,
'31013," 수원시 팔달구",'9A,"연령중위수",2010,36.3,35.5,37.1,
